X,CH1,CH2,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,2.166800e-02,2.000000e-08
0,2.52e-01,-1.01e+00,4.80e+00,
1,2.52e-01,-1.01e+00,4.80e+00,
2,2.52e-01,-1.01e+00,4.80e+00,
3,2.52e-01,-1.01e+00,4.80e+00,
4,2.52e-01,-1.01e+00,4.80e+00,
5,2.52e-01,-1.01e+00,4.80e+00,
6,2.52e-01,-9.68e-01,4.80e+00,
7,2.52e-01,-1.01e+00,4.80e+00,
8,2.52e-01,-1.01e+00,4.80e+00,
9,2.52e-01,-9.68e-01,4.80e+00,
10,2.52e-01,-9.68e-01,4.80e+00,
11,2.52e-01,-1.01e+00,4.80e+00,
12,2.52e-01,-9.68e-01,4.96e+00,
13,2.52e-01,-9.68e-01,4.80e+00,
14,2.52e-01,-9.68e-01,4.80e+00,
15,2.52e-01,-9.68e-01,4.80e+00,
16,2.52e-01,-9.68e-01,4.80e+00,
17,2.52e-01,-1.01e+00,4.80e+00,
18,2.52e-01,-1.01e+00,4.80e+00,
19,2.52e-01,-1.01e+00,4.80e+00,
20,2.52e-01,-9.68e-01,4.80e+00,
21,2.52e-01,-9.68e-01,4.80e+00,
22,2.52e-01,-1.01e+00,4.80e+00,
23,2.52e-01,-1.01e+00,4.80e+00,
24,2.52e-01,-9.68e-01,4.80e+00,
25,2.52e-01,-9.68e-01,4.80e+00,
26,2.52e-01,-9.68e-01,4.80e+00,
27,2.52e-01,-9.68e-01,4.80e+00,
28,2.52e-01,-1.01e+00,4.80e+00,
29,2.52e-01,-9.68e-01,4.80e+00,
30,2.52e-01,-1.01e+00,4.80e+00,
31,2.52e-01,-1.01e+00,4.80e+00,
32,2.52e-01,-1.01e+00,4.96e+00,
33,2.52e-01,-9.68e-01,4.80e+00,
34,2.52e-01,-9.68e-01,4.80e+00,
35,2.52e-01,-9.68e-01,4.80e+00,
36,2.52e-01,-1.01e+00,4.80e+00,
37,2.52e-01,-9.68e-01,4.96e+00,
38,2.52e-01,-9.68e-01,4.80e+00,
39,2.52e-01,-9.68e-01,4.80e+00,
40,2.52e-01,-9.68e-01,4.80e+00,
41,2.52e-01,-9.68e-01,4.80e+00,
42,2.52e-01,-9.68e-01,4.80e+00,
43,2.52e-01,-9.68e-01,4.80e+00,
44,2.52e-01,-9.68e-01,4.96e+00,
45,2.52e-01,-9.68e-01,4.80e+00,
46,2.52e-01,-9.68e-01,4.80e+00,
47,2.52e-01,-9.68e-01,4.80e+00,
48,2.52e-01,-9.68e-01,4.80e+00,
49,2.52e-01,-9.68e-01,4.80e+00,
50,2.52e-01,-9.68e-01,4.80e+00,
51,2.52e-01,-9.68e-01,4.80e+00,
52,2.52e-01,-9.68e-01,4.80e+00,
53,2.52e-01,-9.68e-01,4.80e+00,
54,2.52e-01,-9.68e-01,4.80e+00,
55,2.52e-01,-9.68e-01,4.80e+00,
56,2.52e-01,-9.68e-01,4.80e+00,
57,2.52e-01,-9.68e-01,4.80e+00,
58,2.52e-01,-9.68e-01,4.80e+00,
59,2.52e-01,-9.68e-01,4.80e+00,
60,2.52e-01,-9.68e-01,4.80e+00,
61,2.52e-01,-9.68e-01,4.96e+00,
62,2.52e-01,-9.68e-01,4.80e+00,
63,2.52e-01,-9.68e-01,4.80e+00,
64,2.52e-01,-9.68e-01,4.80e+00,
